,Data,Temperatura Mínima,Temperatura Máxima
2916,1968-12-16,-,"28,5"
2917,1968-12-17,-,"31,6"
2918,1968-12-18,-,"25,5"
2919,1968-12-19,-,"30,0"
2920,1968-12-20,-,"28,5"
2921,1968-12-21,-,"27,5"
2922,1968-12-22,-,"25,4"
2923,1968-12-23,-,"22,5"
2924,1968-12-24,-,"25,5"
2925,1968-12-25,-,"26,0"
2926,1968-12-26,-,"26,1"
2927,1968-12-27,-,"24,5"
2928,1968-12-28,-,"24,2"
2929,1968-12-29,-,"24,5"
2930,1968-12-30,-,"27,0"
2931,1968-12-31,-,"26,8"
2932,1969-01-01,"15,5","26,4"
2933,1969-01-02,"14,0","26,4"
2934,1969-01-03,"16,0","25,5"
2935,1969-01-04,"12,0","28,5"
2936,1969-01-05,"17,4","27,9"
2937,1969-01-06,"14,5","23,0"
2938,1969-01-07,"16,5","27,0"
2939,1969-01-08,"15,0","25,0"
2940,1969-01-09,"15,0","27,5"
2941,1969-01-10,"14,5","24,5"
2942,1969-01-11,"16,4","26,5"
2943,1969-01-12,"18,4","27,0"
2944,1969-01-13,"14,2","26,5"
2945,1969-01-14,"14,8","27,5"
2946,1969-01-15,"15,5","27,2"
2947,1969-01-16,"15,5","27,0"
2948,1969-01-17,"12,6","29,3"
2949,1969-01-18,"17,0","30,0"
2950,1969-01-19,"16,2","30,7"
2951,1969-01-20,"16,0","29,6"
2952,1969-01-21,"15,2","26,0"
2953,1969-01-22,"16,6","25,5"
2954,1969-01-23,"16,1","26,5"
2955,1969-01-24,"13,9","26,5"
2956,1969-01-25,"9,2","25,0"
2957,1969-01-26,"15,3","27,5"
2958,1969-01-27,"16,8","29,6"
2959,1969-01-28,"14,3","23,0"
2960,1969-01-29,"17,8","28,2"
2961,1969-01-30,"16,1","29,5"
2962,1969-01-31,"15,0","29,2"
2963,1969-02-01,"12,3","28,2"
2964,1969-02-02,"14,8","29,5"
2965,1969-02-03,"15,0","29,3"
2966,1969-02-04,"17,5","31,3"
2967,1969-02-05,"19,2","31,8"
2968,1969-02-06,"17,2","30,5"
2969,1969-02-07,"16,2","31,0"
2970,1969-02-08,"15,5","31,3"
2971,1969-02-09,"19,2","31,2"
2972,1969-02-10,"16,9","27,6"
2973,1969-02-11,"16,8","30,1"
2974,1969-02-12,"17,4","29,6"
2975,1969-02-13,"16,8","23,5"
2976,1969-02-14,"14,9","24,0"
2977,1969-02-15,"17,8","29,0"
2978,1969-02-16,"14,5","28,5"
2979,1969-02-17,"15,2","27,2"
2980,1969-02-18,"16,1","25,5"
2981,1969-02-19,"12,1","17,5"
2982,1969-02-20,"11,1","19,5"
2983,1969-02-21,"12,6","23,5"
2984,1969-02-22,"12,7","26,5"
2985,1969-02-23,"14,8","27,2"
2986,1969-02-24,"14,2","26,5"
2987,1969-02-25,"13,6","28,5"
2988,1969-02-26,"14,5","29,5"
2989,1969-02-27,"17,2","30,0"
2990,1969-02-28,"17,9","27,5"
2991,1969-03-01,-,-
2992,1969-03-02,-,-
2993,1969-03-03,-,-
2994,1969-03-04,-,-
2995,1969-03-05,-,-
2996,1969-03-06,-,-
2997,1969-03-07,-,-
2998,1969-03-08,-,-
2999,1969-03-09,-,-
3000,1969-03-10,-,-
3001,1969-03-11,-,-
3002,1969-03-12,-,-
3003,1969-03-13,-,-
3004,1969-03-14,-,-
3005,1969-03-15,-,-
3006,1969-03-16,-,-
3007,1969-03-17,-,-
3008,1969-03-18,-,-
3009,1969-03-19,-,-
3010,1969-03-20,-,-
3011,1969-03-21,-,-
3012,1969-03-22,-,-
3013,1969-03-23,-,-
3014,1969-03-24,-,-
3015,1969-03-25,-,-
3016,1969-03-26,-,-
3017,1969-03-27,-,-
3018,1969-03-28,-,-
3019,1969-03-29,-,-
3020,1969-03-30,-,-
3021,1969-03-31,-,-
3022,1969-04-01,-,-
3023,1969-04-02,-,-
3024,1969-04-03,-,-
3025,1969-04-04,-,-
3026,1969-04-05,-,-
3027,1969-04-06,-,-
3028,1969-04-07,-,-
3029,1969-04-08,-,-
3030,1969-04-09,-,-
3031,1969-04-10,-,-
3032,1969-04-11,-,-
3033,1969-04-12,-,-
3034,1969-04-13,-,-
3035,1969-04-14,-,-
3036,1969-04-15,-,-
3037,1969-04-16,-,-
3038,1969-04-17,-,-
3039,1969-04-18,-,-
3040,1969-04-19,-,-
3041,1969-04-20,-,-
3042,1969-04-21,-,-
3043,1969-04-22,-,-
3044,1969-04-23,-,-
3045,1969-04-24,-,-
3046,1969-04-25,-,-
3047,1969-04-26,-,-
3048,1969-04-27,-,-
3049,1969-04-28,-,-
3050,1969-04-29,-,-
3051,1969-04-30,-,-
3052,1969-05-01,-,-
3053,1969-05-02,-,-
3054,1969-05-03,-,-
3055,1969-05-04,-,-
3056,1969-05-05,-,-
3057,1969-05-06,-,-
3058,1969-05-07,-,-
3059,1969-05-08,-,-
3060,1969-05-09,-,-
3061,1969-05-10,-,-
3062,1969-05-11,-,-
3063,1969-05-12,-,-
3064,1969-05-13,-,-
3065,1969-05-14,-,-
3066,1969-05-15,-,-
3067,1969-05-16,-,-
3068,1969-05-17,-,-
3069,1969-05-18,-,-
3070,1969-05-19,-,-
3071,1969-05-20,-,-
3072,1969-05-21,-,-
3073,1969-05-22,-,-
3074,1969-05-23,-,-
3075,1969-05-24,-,-
3076,1969-05-25,-,-
3077,1969-05-26,-,-
3078,1969-05-27,-,-
3079,1969-05-28,-,-
3080,1969-05-29,-,-
3081,1969-05-30,-,-
3082,1969-05-31,-,-
3083,1969-06-01,-,-
3084,1969-06-02,-,-
3085,1969-06-03,-,-
3086,1969-06-04,-,-
3087,1969-06-05,-,-
3088,1969-06-06,-,-
3089,1969-06-07,-,-
3090,1969-06-08,-,-
3091,1969-06-09,-,-
3092,1969-06-10,-,-
3093,1969-06-11,-,-
3094,1969-06-12,-,-
3095,1969-06-13,-,-
3096,1969-06-14,-,-
3097,1969-06-15,-,-
3098,1969-06-16,-,-
3099,1969-06-17,-,-
3100,1969-06-18,-,-
3101,1969-06-19,-,-
3102,1969-06-20,-,-
3103,1969-06-21,-,-
3104,1969-06-22,-,-
3105,1969-06-23,-,-
3106,1969-06-24,-,-
3107,1969-06-25,-,-
3108,1969-06-26,-,-
3109,1969-06-27,-,-
3110,1969-06-28,-,-
3111,1969-06-29,-,-
3112,1969-06-30,-,-
3113,1969-07-01,-,-
3114,1969-07-02,-,-
3115,1969-07-03,-,-
3116,1969-07-04,-,-
3117,1969-07-05,-,-
3118,1969-07-06,-,-
3119,1969-07-07,-,-
3120,1969-07-08,-,-
3121,1969-07-09,-,-
3122,1969-07-10,-,-
3123,1969-07-11,-,-
3124,1969-07-12,-,-
3125,1969-07-13,-,-
3126,1969-07-14,-,-
3127,1969-07-15,-,-
3128,1969-07-16,-,-
3129,1969-07-17,-,-
3130,1969-07-18,-,-
3131,1969-07-19,-,-
3132,1969-07-20,-,-
3133,1969-07-21,-,-
3134,1969-07-22,-,-
3135,1969-07-23,-,-
3136,1969-07-24,-,-
3137,1969-07-25,-,-
3138,1969-07-26,-,-
3139,1969-07-27,-,-
3140,1969-07-28,-,-
3141,1969-07-29,-,-
3142,1969-07-30,-,-
3143,1969-07-31,-,-
3144,1969-08-01,-,-
3145,1969-08-02,-,-
3146,1969-08-03,-,-
3147,1969-08-04,-,-
3148,1969-08-05,-,-
3149,1969-08-06,-,-
3150,1969-08-07,-,-
3151,1969-08-08,-,-
3152,1969-08-09,-,-
3153,1969-08-10,-,-
3154,1969-08-11,-,-
3155,1969-08-12,-,-
3156,1969-08-13,-,-
3157,1969-08-14,-,-
3158,1969-08-15,-,-
3159,1969-08-16,-,-
3160,1969-08-17,-,-
3161,1969-08-18,-,-
3162,1969-08-19,-,-
3163,1969-08-20,-,-
3164,1969-08-21,-,-
3165,1969-08-22,-,-
3166,1969-08-23,-,-
3167,1969-08-24,-,-
3168,1969-08-25,-,-
3169,1969-08-26,-,-
3170,1969-08-27,-,-
3171,1969-08-28,-,-
3172,1969-08-29,-,-
3173,1969-08-30,-,-
3174,1969-08-31,-,-
3175,1969-09-01,-,-
3176,1969-09-02,-,-
3177,1969-09-03,-,-
3178,1969-09-04,-,-
3179,1969-09-05,-,-
3180,1969-09-06,-,-
3181,1969-09-07,-,-
3182,1969-09-08,-,-
3183,1969-09-09,-,-
3184,1969-09-10,-,-
3185,1969-09-11,-,-
3186,1969-09-12,-,-
3187,1969-09-13,-,-
3188,1969-09-14,-,-
3189,1969-09-15,-,-
3190,1969-09-16,-,-
3191,1969-09-17,-,-
3192,1969-09-18,-,-
3193,1969-09-19,-,-
3194,1969-09-20,-,-
3195,1969-09-21,-,-
3196,1969-09-22,-,-
3197,1969-09-23,-,-
3198,1969-09-24,-,-
3199,1969-09-25,-,-
3200,1969-09-26,-,-
3201,1969-09-27,-,-
3202,1969-09-28,-,-
3203,1969-09-29,-,-
3204,1969-09-30,-,-
3205,1969-10-01,-,-
3206,1969-10-02,-,-
3207,1969-10-03,-,-
3208,1969-10-04,-,-
3209,1969-10-05,-,-
3210,1969-10-06,-,-
3211,1969-10-07,-,-
3212,1969-10-08,-,-
3213,1969-10-09,-,-
3214,1969-10-10,-,-
3215,1969-10-11,-,-
3216,1969-10-12,-,-
3217,1969-10-13,-,-
3218,1969-10-14,-,-
3219,1969-10-15,-,-
3220,1969-10-16,-,-
3221,1969-10-17,-,-
3222,1969-10-18,-,-
3223,1969-10-19,-,-
3224,1969-10-20,-,-
3225,1969-10-21,-,-
3226,1969-10-22,-,-
3227,1969-10-23,-,-
3228,1969-10-24,-,-
3229,1969-10-25,-,-
3230,1969-10-26,-,-
3231,1969-10-27,-,-
3232,1969-10-28,-,-
3233,1969-10-29,-,-
3234,1969-10-30,-,-
3235,1969-10-31,-,-
3236,1969-11-01,-,-
3237,1969-11-02,-,-
3238,1969-11-03,-,-
3239,1969-11-04,-,-
3240,1969-11-05,-,-
3241,1969-11-06,-,-
3242,1969-11-07,-,-
3243,1969-11-08,-,-
3244,1969-11-09,-,-
3245,1969-11-10,-,-
3246,1969-11-11,-,-
3247,1969-11-12,-,-
3248,1969-11-13,"13,0","17,0"
3249,1969-11-14,"14,0","22,0"
3250,1969-11-15,"14,0","25,1"
3251,1969-11-16,"15,2","28,0"
3252,1969-11-17,"15,5","27,0"
3253,1969-11-18,"14,0","27,0"
3254,1969-11-19,"16,0","25,5"
3255,1969-11-20,"13,0","18,0"
3256,1969-11-21,"11,0","18,0"
3257,1969-11-22,"14,5","25,2"
3258,1969-11-23,"14,0","27,0"
3259,1969-11-24,"12,0","27,0"
3260,1969-11-25,"13,8","27,0"
3261,1969-11-26,"16,5","27,0"
3262,1969-11-27,"16,0","29,0"
3263,1969-11-28,"18,8","29,0"
3264,1969-11-29,"16,8","22,0"
3265,1969-11-30,"15,0","29,0"
3266,1969-12-01,"11,0","28,0"
3267,1969-12-02,"16,0","28,0"
3268,1969-12-03,"14,0","28,0"
3269,1969-12-04,"11,0","24,0"
3270,1969-12-05,"11,0","24,0"
3271,1969-12-06,"13,0","26,8"
3272,1969-12-07,"15,5","26,0"
3273,1969-12-08,"15,0","27,0"
3274,1969-12-09,"15,0","22,5"
3275,1969-12-10,"13,5","24,5"
3276,1969-12-11,"13,5","25,0"
3277,1969-12-12,"16,5","22,5"
3278,1969-12-13,"17,0","26,5"
3279,1969-12-14,"14,5","27,0"
3280,1969-12-15,"12,0","28,5"
3281,1969-12-16,"11,5","27,5"
3282,1969-12-17,"17,5","25,0"
3283,1969-12-18,"11,0","28,0"
3284,1969-12-19,"14,9","29,8"
3285,1969-12-20,"16,8","29,5"
3286,1969-12-21,"16,0","26,0"
3287,1969-12-22,"17,2","28,0"
3288,1969-12-23,"16,0","27,8"
3289,1969-12-24,"13,0","20,0"
3290,1969-12-25,"11,5","23,5"
3291,1969-12-26,"8,5","24,8"
3292,1969-12-27,"9,5","25,0"
3293,1969-12-28,"12,0","25,8"
3294,1969-12-29,"15,5","27,5"
3295,1969-12-30,"15,0","25,5"
3296,1969-12-31,"16,0","21,8"
3297,1970-01-01,"17,0","26,8"
3298,1970-01-02,"15,5","23,0"
3299,1970-01-03,"12,8","26,0"
3300,1970-01-04,"16,5","28,0"
3301,1970-01-05,"17,0","27,0"
3302,1970-01-06,"17,8","29,0"
3303,1970-01-07,"18,8","31,0"
3304,1970-01-08,"18,0","29,0"
3305,1970-01-09,"18,5","25,5"
3306,1970-01-10,"13,0","25,0"
3307,1970-01-11,"11,5","24,5"
3308,1970-01-12,"10,5","24,0"
3309,1970-01-13,"13,0","28,0"
3310,1970-01-14,"15,0","26,0"
3311,1970-01-15,"15,0","22,0"
3312,1970-01-16,"12,0","25,0"
3313,1970-01-17,"13,0","29,0"
3314,1970-01-18,"13,0","28,0"
3315,1970-01-19,"10,0","24,0"
3316,1970-01-20,"16,0","28,0"
3317,1970-01-21,"16,5","28,0"
3318,1970-01-22,"16,5","29,0"
3319,1970-01-23,"16,5","29,0"
3320,1970-01-24,"15,5","30,0"
3321,1970-01-25,"17,8","29,0"
3322,1970-01-26,"17,5","32,0"
3323,1970-01-27,"17,0","28,8"
3324,1970-01-28,"16,5","28,0"
3325,1970-01-29,"11,0","29,0"
3326,1970-01-30,"19,0","29,0"
3327,1970-01-31,"18,0","26,0"
3328,1970-02-01,"18,5","26,0"
3329,1970-02-02,"18,5","29,0"
3330,1970-02-03,"18,8","29,0"
3331,1970-02-04,"19,0","30,0"
3332,1970-02-05,"17,0","25,0"
3333,1970-02-06,"17,0","24,0"
3334,1970-02-07,"18,0","25,0"
3335,1970-02-08,"17,0","24,5"
3336,1970-02-09,"17,0","24,0"
3337,1970-02-10,"14,5","25,0"
3338,1970-02-11,"17,0","27,0"
3339,1970-02-12,"17,0","26,0"
3340,1970-02-13,"17,0","25,0"
3341,1970-02-14,"16,5","25,0"
3342,1970-02-15,"17,0","26,0"
3343,1970-02-16,"17,0","26,0"
3344,1970-02-17,"17,5","24,0"
3345,1970-02-18,"17,0","24,0"
3346,1970-02-19,"17,0","25,0"
3347,1970-02-20,"16,0","27,0"
3348,1970-02-21,"17,0","26,0"
3349,1970-02-22,"16,0","28,0"
3350,1970-02-23,"16,0","27,0"
3351,1970-02-24,"15,0","24,0"
3352,1970-02-25,"15,0","26,0"
3353,1970-02-26,"16,0","27,0"
3354,1970-02-27,"15,0","26,0"
3355,1970-02-28,"16,0","28,0"
3356,1970-03-01,"16,0","28,0"
3357,1970-03-02,"17,0","25,0"
3358,1970-03-03,"17,0","21,0"
3359,1970-03-04,"16,0","27,5"
3360,1970-03-05,"15,0","30,0"
3361,1970-03-06,"15,0","30,0"
3362,1970-03-07,"16,0","30,0"
3363,1970-03-08,"17,0","27,0"
3364,1970-03-09,"17,0","27,0"
3365,1970-03-10,"15,0","25,0"
3366,1970-03-11,"18,0","23,0"
3367,1970-03-12,"17,0","23,0"
3368,1970-03-13,"17,0","23,0"
3369,1970-03-14,"16,0","21,0"
3370,1970-03-15,"13,0","23,0"
3371,1970-03-16,"18,0","23,0"
3372,1970-03-17,"17,0","22,0"
3373,1970-03-18,"14,0","21,0"
3374,1970-03-19,"16,0","27,0"
3375,1970-03-20,"18,0","28,0"
3376,1970-03-21,"17,0","30,0"
3377,1970-03-22,"17,0","28,0"
3378,1970-03-23,"17,0","30,0"
3379,1970-03-24,"17,0","29,0"
3380,1970-03-25,"17,0","26,0"
3381,1970-03-26,"15,0","21,0"
3382,1970-03-27,"15,0","26,0"
3383,1970-03-28,"15,0","27,0"
3384,1970-03-29,"15,0","28,0"
3385,1970-03-30,"16,0","26,0"
3386,1970-03-31,"15,0","21,0"
3387,1970-04-01,"16,0","26,0"
3388,1970-04-02,"16,0","24,0"
3389,1970-04-03,"17,0","21,0"
3390,1970-04-04,"17,0","25,0"
3391,1970-04-05,"16,0","24,0"
3392,1970-04-06,"15,0","25,0"
3393,1970-04-07,"14,0","24,0"
3394,1970-04-08,"13,0","22,0"
3395,1970-04-09,"13,0","24,0"
3396,1970-04-10,"12,0","24,0"
3397,1970-04-11,"13,0","25,0"
3398,1970-04-12,"13,0","25,0"
3399,1970-04-13,"13,0","26,0"
3400,1970-04-14,"13,0","26,0"
3401,1970-04-15,"13,0","26,0"
3402,1970-04-16,"13,0","26,0"
3403,1970-04-17,"14,0","27,0"
3404,1970-04-18,"12,0","27,0"
3405,1970-04-19,"13,0","28,0"
3406,1970-04-20,"13,0","27,5"
3407,1970-04-21,"13,0","28,0"
3408,1970-04-22,"12,0","27,0"
3409,1970-04-23,"14,0","27,0"
3410,1970-04-24,"14,0","28,0"
3411,1970-04-25,"16,0","27,0"
3412,1970-04-26,"17,0","27,0"
3413,1970-04-27,"15,0","27,0"
3414,1970-04-28,"15,0","24,0"
3415,1970-04-29,"14,0","21,0"
3416,1970-04-30,"14,0","23,0"
3417,1970-05-01,"15,0","28,0"
3418,1970-05-02,"16,0","25,0"
3419,1970-05-03,"13,0","25,0"
3420,1970-05-04,"15,0","26,0"
3421,1970-05-05,"15,0","20,0"
3422,1970-05-06,"14,0","19,0"
3423,1970-05-07,"14,0","19,0"
3424,1970-05-08,"15,0","22,0"
3425,1970-05-09,"15,0","23,0"
3426,1970-05-10,"13,0","24,0"
3427,1970-05-11,"14,0","25,0"
3428,1970-05-12,"15,0","20,0"
3429,1970-05-13,"14,0","22,0"
3430,1970-05-14,"14,0","25,0"
3431,1970-05-15,"11,0","24,0"
3432,1970-05-16,"13,0","24,0"
3433,1970-05-17,"15,0","23,0"
3434,1970-05-18,"13,0","22,0"
3435,1970-05-19,"14,0","21,0"
3436,1970-05-20,"10,0","21,0"
3437,1970-05-21,"5,0","18,0"
3438,1970-05-22,"5,0","19,0"
3439,1970-05-23,"5,0","20,0"
3440,1970-05-24,"7,0","21,0"
3441,1970-05-25,"9,0","24,0"
3442,1970-05-26,"12,0","22,0"
3443,1970-05-27,"13,0","24,0"
3444,1970-05-28,"13,0","25,0"
3445,1970-05-29,"15,0","26,0"
3446,1970-05-30,"12,0","25,0"
3447,1970-05-31,"12,0","25,0"
3448,1970-06-01,"12,0","25,0"
3449,1970-06-02,"16,0","25,0"
3450,1970-06-03,"14,0","25,0"
3451,1970-06-04,"12,0","24,0"
3452,1970-06-05,"13,0","22,0"
3453,1970-06-06,"12,0","21,0"
3454,1970-06-07,"12,0","19,0"
3455,1970-06-08,"12,0","20,0"
3456,1970-06-09,"12,0","22,0"
3457,1970-06-10,"13,0","21,0"
3458,1970-06-11,"13,0","23,0"
3459,1970-06-12,"15,0","24,0"
3460,1970-06-13,"17,0","19,0"
3461,1970-06-14,"14,0","18,0"
3462,1970-06-15,"10,0","19,0"
3463,1970-06-16,"5,0","17,0"
3464,1970-06-17,"6,0","20,0"
3465,1970-06-18,"12,0","21,0"
3466,1970-06-19,"10,0","21,0"
3467,1970-06-20,"12,0","22,0"
3468,1970-06-21,"14,0","24,0"
3469,1970-06-22,"13,0","19,0"
3470,1970-06-23,"6,0","13,0"
3471,1970-06-24,"-0,2","14,0"
3472,1970-06-25,"2,0","14,0"
3473,1970-06-26,"4,0","16,0"
3474,1970-06-27,"9,0","19,0"
3475,1970-06-28,"12,0","22,0"
3476,1970-06-29,"11,0","18,0"
3477,1970-06-30,"11,0","13,0"
3478,1970-07-01,"7,0","14,0"
3479,1970-07-02,"1,0","15,0"
3480,1970-07-03,"2,0","16,0"
3481,1970-07-04,"5,0","21,0"
3482,1970-07-05,"14,0","23,0"
3483,1970-07-06,"15,0","23,0"
3484,1970-07-07,"11,0","18,0"
3485,1970-07-08,"9,0","17,0"
3486,1970-07-09,"4,0","16,0"
3487,1970-07-10,"7,0","16,0"
3488,1970-07-11,"9,0","17,0"
3489,1970-07-12,"8,0","16,0"
3490,1970-07-13,"10,0","12,0"
3491,1970-07-14,"9,0","16,0"
3492,1970-07-15,"0,9","15,0"
3493,1970-07-16,"10,0","18,0"
3494,1970-07-17,"0,8","20,0"
3495,1970-07-18,"9,0","20,0"
3496,1970-07-19,"9,0","23,0"
3497,1970-07-20,"10,0","22,0"
3498,1970-07-21,"10,0","20,0"
3499,1970-07-22,"9,0","19,0"
3500,1970-07-23,"11,0","19,0"
3501,1970-07-24,"11,0","17,0"
3502,1970-07-25,"10,0","21,0"
3503,1970-07-26,"10,0","23,0"
3504,1970-07-27,"11,0","23,0"
3505,1970-07-28,"12,0","23,0"
3506,1970-07-29,"14,0","23,0"
3507,1970-07-30,"11,0","21,0"
3508,1970-07-31,"9,0","27,0"
3509,1970-08-01,"11,0","25,0"
3510,1970-08-02,"12,0","23,0"
3511,1970-08-03,"13,0","25,0"
3512,1970-08-04,"14,0","25,0"
3513,1970-08-05,"14,0","23,0"
3514,1970-08-06,"13,0","26,0"
3515,1970-08-07,"11,0","19,0"
3516,1970-08-08,"1,0","14,0"
3517,1970-08-09,"1,0","15,0"
3518,1970-08-10,"2,0","16,0"
3519,1970-08-11,"4,0","17,0"
3520,1970-08-12,"8,0","22,0"
3521,1970-08-13,"9,0","24,0"
3522,1970-08-14,"13,0","25,0"
3523,1970-08-15,"12,0","25,0"
3524,1970-08-16,"8,0","21,0"
3525,1970-08-17,"8,0","22,5"
3526,1970-08-18,"10,0","25,2"
3527,1970-08-19,"8,0","23,0"
3528,1970-08-20,"11,0","25,0"
3529,1970-08-21,"13,0","24,0"
3530,1970-08-22,"12,0","24,0"
3531,1970-08-23,"12,0","22,0"
3532,1970-08-24,"13,0","23,0"
3533,1970-08-25,"12,0","21,0"
3534,1970-08-26,"9,0","14,0"
3535,1970-08-27,"8,0","12,0"
3536,1970-08-28,"10,0","18,0"
3537,1970-08-29,"6,0","19,0"
3538,1970-08-30,"10,0","17,0"
3539,1970-08-31,"4,0","18,0"
3540,1970-09-01,"4,0","20,0"
3541,1970-09-02,"5,0","21,0"
3542,1970-09-03,"6,0","22,0"
3543,1970-09-04,"8,0","24,0"
3544,1970-09-05,"11,0","26,0"
3545,1970-09-06,"11,0","20,0"
3546,1970-09-07,"8,0","19,0"
3547,1970-09-08,"5,0","20,0"
3548,1970-09-09,"7,0","19,0"
3549,1970-09-10,"10,0","24,0"
3550,1970-09-11,"12,0","25,0"
3551,1970-09-12,"12,0","16,0"
3552,1970-09-13,"12,0","16,0"
3553,1970-09-14,"12,0","19,0"
3554,1970-09-15,"6,0","15,0"
3555,1970-09-16,"8,0","15,0"
3556,1970-09-17,"9,0","22,0"
3557,1970-09-18,"10,0","28,0"
3558,1970-09-19,"14,0","21,0"
3559,1970-09-20,"13,0","19,0"
3560,1970-09-21,"14,0","27,0"
3561,1970-09-22,"12,0","25,0"
3562,1970-09-23,"12,0","26,0"
3563,1970-09-24,"13,0","27,0"
3564,1970-09-25,"13,0","20,0"
3565,1970-09-26,"14,0","23,0"
3566,1970-09-27,"12,0","23,0"
3567,1970-09-28,"11,0","17,0"
3568,1970-09-29,"13,0","26,0"
3569,1970-09-30,"13,8","27,0"
3570,1970-10-01,"15,0","20,0"
3571,1970-10-02,"14,8","22,0"
3572,1970-10-03,"12,0","19,0"
3573,1970-10-04,"8,0","21,0"
3574,1970-10-05,"5,0","23,0"
3575,1970-10-06,"8,0","24,0"
3576,1970-10-07,"11,0","27,0"
3577,1970-10-08,"9,0","21,0"
3578,1970-10-09,"10,0","22,0"
3579,1970-10-10,"10,0","24,0"
3580,1970-10-11,"10,0","26,0"
3581,1970-10-12,"12,0","19,0"
3582,1970-10-13,"13,0","23,0"
3583,1970-10-14,"11,0","26,0"
3584,1970-10-15,"13,0","28,0"
3585,1970-10-16,"15,0","25,0"
3586,1970-10-17,"15,0","30,0"
3587,1970-10-18,"16,0","24,0"
3588,1970-10-19,"17,0","23,0"
3589,1970-10-20,"17,0","25,0"
3590,1970-10-21,"15,0","20,0"
3591,1970-10-22,"12,0","22,0"
3592,1970-10-23,"12,0","23,0"
3593,1970-10-24,"12,0","23,0"
3594,1970-10-25,"13,0","25,0"
3595,1970-10-26,"14,0","28,0"
3596,1970-10-27,"15,0","25,0"
3597,1970-10-28,"11,0","20,0"
3598,1970-10-29,"14,0","27,0"
3599,1970-10-30,"16,0","30,0"
3600,1970-10-31,"15,0","27,0"
3601,1970-11-01,-,-
3602,1970-11-02,-,-
3603,1970-11-03,-,-
3604,1970-11-04,-,-
3605,1970-11-05,-,-
3606,1970-11-06,-,-
3607,1970-11-07,-,-
3608,1970-11-08,-,-
3609,1970-11-09,-,-
3610,1970-11-10,-,-
3611,1970-11-11,-,-
3612,1970-11-12,-,-
3613,1970-11-13,-,-
3614,1970-11-14,-,-
3615,1970-11-15,-,-
3616,1970-11-16,-,-
3617,1970-11-17,-,-
3618,1970-11-18,-,-
3619,1970-11-19,-,-
3620,1970-11-20,-,-
3621,1970-11-21,-,-
3622,1970-11-22,-,-
3623,1970-11-23,-,-
3624,1970-11-24,-,-
3625,1970-11-25,-,-
3626,1970-11-26,-,-
3627,1970-11-27,-,-
3628,1970-11-28,-,-
3629,1970-11-29,-,-
3630,1970-11-30,-,-
3631,1970-12-01,"14,9","26,9"
3632,1970-12-02,"9,0","23,0"
3633,1970-12-03,"7,8","25,0"
3634,1970-12-04,"9,8","28,8"
3635,1970-12-05,"12,9","30,0"
3636,1970-12-06,"15,1","28,0"
3637,1970-12-07,"11,2","31,0"
3638,1970-12-08,"14,5","32,0"
3639,1970-12-09,"15,0","27,0"
3640,1970-12-10,"15,9","26,5"
3641,1970-12-11,"13,8","19,1"
3642,1970-12-12,"14,9","20,0"
3643,1970-12-13,"17,0","26,0"
3644,1970-12-14,"18,0","26,8"
3645,1970-12-15,"17,5","27,0"
3646,1970-12-16,"17,8","25,0"
3647,1970-12-17,"15,8","28,5"
3648,1970-12-18,"16,9","26,0"
3649,1970-12-19,"16,2","26,0"
3650,1970-12-20,"13,9","23,5"
3651,1970-12-21,"14,5","23,2"
3652,1970-12-22,"17,2","22,9"
3653,1970-12-23,"18,2","24,0"
3654,1970-12-24,"17,8","25,5"
3655,1970-12-25,"15,6","28,9"
3656,1970-12-26,"17,2","28,0"
3657,1970-12-27,"15,0","27,0"
3658,1970-12-28,"17,9","25,4"
3659,1970-12-29,"16,5","22,5"
3660,1970-12-30,"17,5","19,5"
3661,1970-12-31,"17,2","26,0"
3662,1971-01-01,"17,0","26,9"
3663,1971-01-02,"14,0","16,8"
3664,1971-01-03,"14,0","21,0"
3665,1971-01-04,"14,0","26,0"
3666,1971-01-05,"15,9","21,8"
3667,1971-01-06,"15,3","27,5"
3668,1971-01-07,"15,9","24,9"
3669,1971-01-08,"17,9","25,0"
3670,1971-01-09,"17,9","26,4"
3671,1971-01-10,"16,6","25,0"
3672,1971-01-11,"17,0","25,0"
3673,1971-01-12,"16,9","27,0"
3674,1971-01-13,"18,0","25,2"
3675,1971-01-14,"16,0","26,0"
3676,1971-01-15,"14,8","27,0"
3677,1971-01-16,"16,5","27,0"
3678,1971-01-17,"13,5","23,0"
3679,1971-01-18,"15,0","26,0"
3680,1971-01-19,"15,8","26,0"
3681,1971-01-20,"17,9","29,0"
3682,1971-01-21,"17,0","26,0"
3683,1971-01-22,"18,9","27,0"
3684,1971-01-23,"17,9","30,0"
3685,1971-01-24,"18,1","30,0"
3686,1971-01-25,"17,0","31,0"
3687,1971-01-26,"17,9","31,0"
3688,1971-01-27,"18,4","30,0"
3689,1971-01-28,"19,9","30,0"
3690,1971-01-29,"17,5","27,2"
3691,1971-01-30,"16,5","24,0"
3692,1971-01-31,"16,0","26,0"
3693,1971-02-01,"16,7","27,0"
3694,1971-02-02,"17,9","27,0"
3695,1971-02-03,"17,5","29,5"
3696,1971-02-04,"17,9","31,5"
3697,1971-02-05,"18,9","30,2"
3698,1971-02-06,"18,7","30,0"
3699,1971-02-07,"17,9","28,0"
3700,1971-02-08,"17,9","29,5"
3701,1971-02-09,"16,1","24,5"
